panel,draw,t,x,a,y
1,4105,1.0,0.5,1.8,0.41675328155131136
1,4106,1.0,0.5,1.8,0.7347307945607056
1,4107,1.0,0.5,1.8,0.939114529229948
1,4108,1.0,0.5,1.8,1.3998045252504636
1,4109,1.0,0.5,1.8,0.8576491368139146
1,4110,1.0,0.5,1.8,0.27552413562477185
1,4111,1.0,0.5,1.8,0.6061039919696344
1,4112,1.0,0.5,1.8,0.5333427711348144
1,4113,1.0,0.5,1.8,0.572499563689167
1,4114,1.0,0.5,1.8,1.375936991577387
1,4115,1.0,0.5,1.8,1.4529861223896456
1,4116,1.0,0.5,1.8,0.25550264529433264
1,4117,1.0,0.5,1.8,0.4316603028190288
1,4118,1.0,0.5,1.8,0.5027422747402018
1,4119,1.0,0.5,1.8,0.6383176446894002
1,4120,1.0,0.5,1.8,0.8158003391887716
1,4121,1.0,0.5,1.8,1.1161067170855752
1,4122,1.0,0.5,1.8,1.531677875716985
1,4123,1.0,0.5,1.8,0.45928879369447134
1,4124,1.0,0.5,1.8,0.5864839225665643
1,4125,1.0,0.5,1.8,1.0345130618172969
1,4126,1.0,0.5,1.8,0.8060085537242051
1,4127,1.0,0.5,1.8,1.5285387771678787
1,4128,1.0,0.5,1.8,0.5672052812377235
1,4129,1.0,0.5,1.8,0.7523184291016974
1,4130,1.0,0.5,1.8,0.4815076465391127
1,4131,1.0,0.5,1.8,1.4866999722762115
1,4132,1.0,0.5,1.8,1.2541312203573787
1,4133,1.0,0.5,1.8,1.3492202708825765
1,4134,1.0,0.5,1.8,1.1293373245951943
1,4135,1.0,0.5,1.8,0.16170875479778138
1,4136,1.0,0.5,1.8,0.16498532065798527
1,4137,1.0,0.5,1.8,0.32919817371538923
1,4138,1.0,0.5,1.8,0.7775845324260573
1,4139,1.0,0.5,1.8,1.112362724979234
1,4140,1.0,0.5,1.8,1.3614518358648353
1,4141,1.0,0.5,1.8,0.9825138692032813
1,4142,1.0,0.5,1.8,1.4352503740484568
1,4143,1.0,0.5,1.8,0.6178321002225472
1,4144,1.0,0.5,1.8,1.2879266410764039
1,4145,1.0,0.5,1.8,0.5252224008952998
1,4146,1.0,0.5,1.8,0.13337283122853943
1,4147,1.0,0.5,1.8,1.1093867990361403
1,4148,1.0,0.5,1.8,0.9823855918219331
1,4149,1.0,0.5,1.8,1.2760594322572525
1,4150,1.0,0.5,1.8,1.0910865147485016
1,4151,1.0,0.5,1.8,0.5521864846667508
1,4152,1.0,0.5,1.8,1.6160318481602942
1,4153,1.0,0.5,1.8,0.9527847891678006
1,4154,1.0,0.5,1.8,0.7666555748527286
1,4155,1.0,0.5,1.8,0.7352976273498641
1,4156,1.0,0.5,1.8,1.375085497663395
1,4157,1.0,0.5,1.8,1.1748493661871136
1,4158,1.0,0.5,1.8,0.8811360264022442
1,4159,1.0,0.5,1.8,1.0620568046104055
1,4160,1.0,0.5,1.8,0.47490869390478674
1,4161,1.0,0.5,1.8,0.7688166871819184
1,4162,1.0,0.5,1.8,0.7932557025055325
1,4163,1.0,0.5,1.8,0.530906962297175
1,4164,1.0,0.5,1.8,1.136122926866682
1,4165,1.0,0.5,1.8,1.4787669707400786
1,4166,1.0,0.5,1.8,1.4845221937638229
1,4167,1.0,0.5,1.8,1.5500908546045755
1,4168,1.0,0.5,1.8,1.0578994670415576
1,4169,1.0,0.5,1.8,0.36134288151497157
1,4170,1.0,0.5,1.8,0.7353285968190004
1,4171,1.0,0.5,1.8,0.924252735753447
1,4172,1.0,0.5,1.8,0.41413768648309524
1,4173,1.0,0.5,1.8,0.5921697541456075
1,4174,1.0,0.5,1.8,0.6083348805990952
1,4175,1.0,0.5,1.8,0.48217794893823884
1,4176,1.0,0.5,1.8,0.5630864245219789
1,4177,1.0,0.5,1.8,0.9560176027940945
1,4178,1.0,0.5,1.8,1.1760028076290245
1,4179,1.0,0.5,1.8,0.4024355996859302
1,4180,1.0,0.5,1.8,1.4600051244274608
1,4181,1.0,0.5,1.8,1.4609819240217237
1,4182,1.0,0.5,1.8,1.001539263796791
1,4183,1.0,0.5,1.8,1.525479065099384
1,4184,1.0,0.5,1.8,0.8000873901770827
1,4185,1.0,0.5,1.8,0.657079134643345
1,4186,1.0,0.5,1.8,0.8453715736565686
1,4187,1.0,0.5,1.8,1.5536739269756974
1,4188,1.0,0.5,1.8,1.4919721727665327
1,4189,1.0,0.5,1.8,0.8730720127668679
1,4190,1.0,0.5,1.8,0.8112679928828107
1,4191,1.0,0.5,1.8,1.398353575545104
1,4192,1.0,0.5,1.8,1.1336334906522811
1,4193,1.0,0.5,1.8,1.3400022980467092
1,4194,1.0,0.5,1.8,0.6260826910245267
1,4195,1.0,0.5,1.8,1.294638135892666
1,4196,1.0,0.5,1.8,1.6167281746143898
1,4197,1.0,0.5,1.8,0.3802837669317526
1,4198,1.0,0.5,1.8,1.5896431522525276
1,4199,1.0,0.5,1.8,0.9650278340877533
1,4200,1.0,0.5,1.8,0.9913621074726618
1,4201,1.0,0.5,1.8,0.4636805311391165
1,4202,1.0,0.5,1.8,0.9874635639181593
1,4203,1.0,0.5,1.8,0.9128660683963133
1,4204,1.0,0.5,1.8,1.5170189679247792
1,4205,1.0,0.5,1.8,0.3135589592968298
1,4206,1.0,0.5,1.8,0.6460921784470988
1,4207,1.0,0.5,1.8,1.0340952703340751
1,4208,1.0,0.5,1.8,0.6571218667976139
1,4209,1.0,0.5,1.8,0.7787671169307575
1,4210,1.0,0.5,1.8,1.1060830745109516
1,4211,1.0,0.5,1.8,0.18023133311790515
1,4212,1.0,0.5,1.8,0.9592146763772205
1,4213,1.0,0.5,1.8,0.7197804371315477
1,4214,1.0,0.5,1.8,1.2235383748457105
1,4215,1.0,0.5,1.8,0.5379935598470386
1,4216,1.0,0.5,1.8,1.1786084811786588
1,4217,1.0,0.5,1.8,0.5425234449547517
1,4218,1.0,0.5,1.8,1.2962026136517446
1,4219,1.0,0.5,1.8,0.37958765563678865
1,4220,1.0,0.5,1.8,0.4761133225735437
1,4221,1.0,0.5,1.8,0.5728323765882521
1,4222,1.0,0.5,1.8,0.2161254481943748
1,4223,1.0,0.5,1.8,0.9675077917199784
1,4224,1.0,0.5,1.8,0.6565801136729789
1,4225,1.0,0.5,1.8,0.7078204957101013
1,4226,1.0,0.5,1.8,0.4447677958213984
1,4227,1.0,0.5,1.8,1.3255889640895844
1,4228,1.0,0.5,1.8,1.1877122180967992
1,4229,1.0,0.5,1.8,1.2402838241744034
1,4230,1.0,0.5,1.8,0.8331230514092861
1,4231,1.0,0.5,1.8,0.8887380664631285
1,4232,1.0,0.5,1.8,0.6051456664619475
1,4233,1.0,0.5,1.8,0.8331142695366707
1,4234,1.0,0.5,1.8,0.4100328561645777
1,4235,1.0,0.5,1.8,1.5601171995208145
1,4236,1.0,0.5,1.8,1.0754681824055659
1,4237,1.0,0.5,1.8,0.8242457429814912
1,4238,1.0,0.5,1.8,0.8766602104656154
1,4239,1.0,0.5,1.8,1.0327452264652244
1,4240,1.0,0.5,1.8,1.310476567111979
1,4241,1.0,0.5,1.8,0.7893293623961412
1,4242,1.0,0.5,1.8,1.4241256996760814
1,4243,1.0,0.5,1.8,0.7125139455808209
1,4244,1.0,0.5,1.8,1.2098154761371718
1,4245,1.0,0.5,1.8,0.751800401561298
1,4246,1.0,0.5,1.8,0.5984595924313302
1,4247,1.0,0.5,1.8,0.28537387351622057
1,4248,1.0,0.5,1.8,0.905006899488183
1,4249,1.0,0.5,1.8,0.5499770355563409
1,4250,1.0,0.5,1.8,1.4158801788494906
1,4251,1.0,0.5,1.8,1.4497452091791159
1,4252,1.0,0.5,1.8,0.590126666457939
1,4253,1.0,0.5,1.8,0.67208549273484
1,4254,1.0,0.5,1.8,1.4412072981255926
1,4255,1.0,0.5,1.8,0.9289579321717448
1,4256,1.0,0.5,1.8,1.5881921614035184
1,4257,1.0,0.5,1.8,0.8157331248853059
1,4258,1.0,0.5,1.8,1.595657502118772
1,4259,1.0,0.5,1.8,1.0531374418669313
1,4260,1.0,0.5,1.8,0.7595060586404034
1,4261,1.0,0.5,1.8,0.5631477066186841
1,4262,1.0,0.5,1.8,1.120374517448182
1,4263,1.0,0.5,1.8,1.199327233464815
1,4264,1.0,0.5,1.8,1.3884353754521972
1,4265,1.0,0.5,1.8,0.3876922687861805
1,4266,1.0,0.5,1.8,1.0969126484198752
1,4267,1.0,0.5,1.8,1.4541339976907022
1,4268,1.0,0.5,1.8,1.0176651963955818
1,4269,1.0,0.5,1.8,1.5107003232656695
1,4270,1.0,0.5,1.8,1.3764779934789848
1,4271,1.0,0.5,1.8,0.8099421594308537
1,4272,1.0,0.5,1.8,0.941389715202329
1,4273,1.0,0.5,1.8,1.1989193812054484
1,4274,1.0,0.5,1.8,1.1740092020948114
1,4275,1.0,0.5,1.8,1.334316465038808
1,4276,1.0,0.5,1.8,1.711037593360564
1,4277,1.0,0.5,1.8,0.6031504832217583
1,4278,1.0,0.5,1.8,1.170165775750574
1,4279,1.0,0.5,1.8,1.1330332272426522
1,4280,1.0,0.5,1.8,1.0152045758351949
1,4281,1.0,0.5,1.8,1.0222984520890526
1,4282,1.0,0.5,1.8,1.3196136945523034
1,4283,1.0,0.5,1.8,1.0487231196562723
1,4284,1.0,0.5,1.8,0.1042829022791829
1,4285,1.0,0.5,1.8,0.604023434773556
1,4286,1.0,0.5,1.8,1.1344472935316707
1,4287,1.0,0.5,1.8,0.45902384453993056
1,4288,1.0,0.5,1.8,0.2380338522066535
1,4289,1.0,0.5,1.8,1.190208521617698
1,4290,1.0,0.5,1.8,1.241887204746597
1,4291,1.0,0.5,1.8,0.4986808484507601
1,4292,1.0,0.5,1.8,0.5957763050219402
1,4293,1.0,0.5,1.8,0.5510739105986024
1,4294,1.0,0.5,1.8,0.8798085061699482
1,4295,1.0,0.5,1.8,0.40577694288048416
1,4296,1.0,0.5,1.8,0.18369173981029419
1,4297,1.0,0.5,1.8,0.7894718055674576
1,4298,1.0,0.5,1.8,0.8799848658770371
1,4299,1.0,0.5,1.8,0.48847794689355317
1,4300,1.0,0.5,1.8,0.9175030941602402
1,4301,1.0,0.5,1.8,1.3436128045127986
1,4302,1.0,0.5,1.8,0.6651133931760576
1,4303,1.0,0.5,1.8,0.21755696338138086
1,4304,1.0,0.5,1.8,1.3030004578241436
1,4305,1.0,0.5,1.8,0.49700052399389216
1,4306,1.0,0.5,1.8,0.7260692449511508
1,4307,1.0,0.5,1.8,1.1460423524484062
1,4308,1.0,0.5,1.8,1.3283311988060809
1,4309,1.0,0.5,1.8,0.8209401919831478
1,4310,1.0,0.5,1.8,0.562504676965408
1,4311,1.0,0.5,1.8,0.893021934977275
1,4312,1.0,0.5,1.8,0.37969314221733386
1,4313,1.0,0.5,1.8,0.21756407730620952
1,4314,1.0,0.5,1.8,1.2214021194104305
1,4315,1.0,0.5,1.8,0.15261359636179334
1,4316,1.0,0.5,1.8,1.4944752017122975
1,4317,1.0,0.5,1.8,1.4573423089973634
1,4318,1.0,0.5,1.8,0.43143249396560784
1,4319,1.0,0.5,1.8,0.29191445982593345
1,4320,1.0,0.5,1.8,0.4265724553533965
1,4321,1.0,0.5,1.8,0.5305411631475145
1,4322,1.0,0.5,1.8,0.3377838013420423
1,4323,1.0,0.5,1.8,0.9538342485952833
1,4324,1.0,0.5,1.8,1.3509273562809276
1,4325,1.0,0.5,1.8,1.2796903157009905
1,4326,1.0,0.5,1.8,1.3223422634317936
1,4327,1.0,0.5,1.8,0.2639375235414041
1,4328,1.0,0.5,1.8,0.7275689559277068
1,4329,1.0,0.5,1.8,1.7616498072590892
1,4330,1.0,0.5,1.8,0.7859372829617223
1,4331,1.0,0.5,1.8,1.3997570581747263
1,4332,1.0,0.5,1.8,1.090796575491662
1,4333,1.0,0.5,1.8,0.5403193483565815
1,4334,1.0,0.5,1.8,0.5593279130370358
1,4335,1.0,0.5,1.8,0.706061231817436
1,4336,1.0,0.5,1.8,0.40568109730832524
1,4337,1.0,0.5,1.8,0.9157517933405082
1,4338,1.0,0.5,1.8,1.0279872983219007
1,4339,1.0,0.5,1.8,0.7397582640167045
1,4340,1.0,0.5,1.8,1.0366320191322518
1,4341,1.0,0.5,1.8,1.312420632087384
1,4342,1.0,0.5,1.8,0.7915794245284529
1,4343,1.0,0.5,1.8,0.9690870679910948
1,4344,1.0,0.5,1.8,0.2503397081170777
1,4345,1.0,0.5,1.8,0.9414213002285549
1,4346,1.0,0.5,1.8,1.5276334923832673
1,4347,1.0,0.5,1.8,1.017023300610916
1,4348,1.0,0.5,1.8,1.3025393861537646
1,4349,1.0,0.5,1.8,0.4867380296123016
1,4350,1.0,0.5,1.8,1.1111089978577495
1,4351,1.0,0.5,1.8,0.6249629999035969
1,4352,1.0,0.5,1.8,0.28045194616670643
1,4353,1.0,0.5,1.8,1.1615592363556242
1,4354,1.0,0.5,1.8,0.849416645573454
1,4355,1.0,0.5,1.8,0.9314508426005453
1,4356,1.0,0.5,1.8,1.2289980195085137
1,4357,1.0,0.5,1.8,0.9248818097133987
1,4358,1.0,0.5,1.8,1.5572570607595178
1,4359,1.0,0.5,1.8,0.833790367887609
1,4360,1.0,0.5,1.8,1.436346408008439
1,4361,1.0,0.5,1.8,1.47978189616521
1,4362,1.0,0.5,1.8,1.423954351856291
1,4363,1.0,0.5,1.8,1.0015169702090976
1,4364,1.0,0.5,1.8,1.0178840800726587
1,4365,1.0,0.5,1.8,0.6458345091910327
1,4366,1.0,0.5,1.8,0.8401087872969667
1,4367,1.0,0.5,1.8,1.1417526554695714
1,4368,1.0,0.5,1.8,1.0698966749219072
1,4369,1.0,0.5,1.8,1.0092010826251008
1,4370,1.0,0.5,1.8,0.9123586105269986
1,4371,1.0,0.5,1.8,1.0195350991490604
1,4372,1.0,0.5,1.8,0.8013319940841971
1,4373,1.0,0.5,1.8,0.7607274903272501
1,4374,1.0,0.5,1.8,0.8040692735477789
1,4375,1.0,0.5,1.8,0.9132487830606768
1,4376,1.0,0.5,1.8,0.1589659885541625
1,4377,1.0,0.5,1.8,1.3611717686140958
1,4378,1.0,0.5,1.8,0.554530296116834
1,4379,1.0,0.5,1.8,0.33623061741193916
1,4380,1.0,0.5,1.8,0.3072911299982358
1,4381,1.0,0.5,1.8,0.48794248046248695
1,4382,1.0,0.5,1.8,0.18873612400947976
1,4383,1.0,0.5,1.8,1.0757283655483576
1,4384,1.0,0.5,1.8,0.9467187604849767
1,4385,1.0,0.5,1.8,0.3446525795112593
1,4386,1.0,0.5,1.8,0.5817822565797598
1,4387,1.0,0.5,1.8,0.7156188997218146
1,4388,1.0,0.5,1.8,1.1728380727523575
1,4389,1.0,0.5,1.8,1.0069472530429382
1,4390,1.0,0.5,1.8,0.8717992881033322
1,4391,1.0,0.5,1.8,1.583860667665261
1,4392,1.0,0.5,1.8,1.2894442432754476
1,4393,1.0,0.5,1.8,0.7284212435605605
1,4394,1.0,0.5,1.8,0.8024499775333126
1,4395,1.0,0.5,1.8,0.6095143541766931
1,4396,1.0,0.5,1.8,0.5220619877391364
1,4397,1.0,0.5,1.8,0.8432431234154946
1,4398,1.0,0.5,1.8,1.511272282629891
1,4399,1.0,0.5,1.8,1.304045668702463
1,4400,1.0,0.5,1.8,1.0687721973223492
1,4401,1.0,0.5,1.8,0.2773088126167368
1,4402,1.0,0.5,1.8,0.7692881582607203
1,4403,1.0,0.5,1.8,0.5852635383420627
1,4404,1.0,0.5,1.8,0.7241828938012577
1,4405,1.0,0.5,1.8,1.023650240622547
1,4406,1.0,0.5,1.8,1.2728042449133294
1,4407,1.0,0.5,1.8,0.48022848746687335
1,4408,1.0,0.5,1.8,0.415712199797054
1,4409,1.0,0.5,1.8,1.139606425076348
1,4410,1.0,0.5,1.8,1.034292367670478
1,4411,1.0,0.5,1.8,0.8202848269647158
1,4412,1.0,0.5,1.8,1.0662131250464422
1,4413,1.0,0.5,1.8,0.6746729092147272
1,4414,1.0,0.5,1.8,0.40713152398363206
1,4415,1.0,0.5,1.8,0.8773651197148231
1,4416,1.0,0.5,1.8,0.3775673094601262
1,4417,1.0,0.5,1.8,0.45973480002430395
1,4418,1.0,0.5,1.8,1.4100874575542643
1,4419,1.0,0.5,1.8,1.1954775414311278
1,4420,1.0,0.5,1.8,1.290376141351611
1,4421,1.0,0.5,1.8,1.691303808402499
1,4422,1.0,0.5,1.8,0.4757347054503788
1,4423,1.0,0.5,1.8,0.46983207331172744
1,4424,1.0,0.5,1.8,1.2287368045765055
1,4425,1.0,0.5,1.8,1.705221454434168
1,4426,1.0,0.5,1.8,1.4268068149808575
1,4427,1.0,0.5,1.8,0.7222540359103211
1,4428,1.0,0.5,1.8,0.320398195114865
1,4429,1.0,0.5,1.8,1.1951573940493503
1,4430,1.0,0.5,1.8,1.2471983499746806
1,4431,1.0,0.5,1.8,0.6066042585975515
1,4432,1.0,0.5,1.8,0.7296746980119796
1,4433,1.0,0.5,1.8,0.6816071318754122
1,4434,1.0,0.5,1.8,0.7704888361918029
1,4435,1.0,0.5,1.8,0.3157953504907789
1,4436,1.0,0.5,1.8,0.6658542639014918
1,4437,1.0,0.5,1.8,1.527836920273217
1,4438,1.0,0.5,1.8,1.198671583022415
1,4439,1.0,0.5,1.8,1.5112775979583675
1,4440,1.0,0.5,1.8,1.4861062325321572
1,4441,1.0,0.5,1.8,0.3048922119293227
1,4442,1.0,0.5,1.8,0.8353933773163885
1,4443,1.0,0.5,1.8,0.3596773676922779
1,4444,1.0,0.5,1.8,1.073969222496916
1,4445,1.0,0.5,1.8,1.3256637384154968
1,4446,1.0,0.5,1.8,1.179503585298061
1,4447,1.0,0.5,1.8,1.6862819140793324
1,4448,1.0,0.5,1.8,0.6645546959150791
1,4449,1.0,0.5,1.8,0.8133506200426723
1,4450,1.0,0.5,1.8,1.1798909208344706
1,4451,1.0,0.5,1.8,0.9950157791075457
1,4452,1.0,0.5,1.8,0.5504544923550867
1,4453,1.0,0.5,1.8,0.7574893838164274
1,4454,1.0,0.5,1.8,1.4114321711815745
1,4455,1.0,0.5,1.8,0.8679803121102756
1,4456,1.0,0.5,1.8,0.9517480012288762
1,4457,1.0,0.5,1.8,1.1064578653963484
1,4458,1.0,0.5,1.8,1.0923856769323539
1,4459,1.0,0.5,1.8,0.32977539775325054
1,4460,1.0,0.5,1.8,0.17275842243006537
1,4461,1.0,0.5,1.8,1.152632925806022
1,4462,1.0,0.5,1.8,0.800601011188196
1,4463,1.0,0.5,1.8,0.8008827606945389
1,4464,1.0,0.5,1.8,0.4773753168606621
1,4465,1.0,0.5,1.8,1.5652194702594948
1,4466,1.0,0.5,1.8,1.5303836633614054
1,4467,1.0,0.5,1.8,0.4179386661341318
1,4468,1.0,0.5,1.8,1.6179072751799655
1,4469,1.0,0.5,1.8,1.0148530295890248
1,4470,1.0,0.5,1.8,0.4819835459466436
1,4471,1.0,0.5,1.8,0.5578592115429671
1,4472,1.0,0.5,1.8,1.0502831631564
1,4473,1.0,0.5,1.8,0.3199775076052261
1,4474,1.0,0.5,1.8,1.3399833999663533
1,4475,1.0,0.5,1.8,0.41297617536406755
1,4476,1.0,0.5,1.8,1.2045260930611719
1,4477,1.0,0.5,1.8,1.3206683080693808
1,4478,1.0,0.5,1.8,0.13415088330917607
1,4479,1.0,0.5,1.8,0.9359111338005867
1,4480,1.0,0.5,1.8,0.9160027354000386
1,4481,1.0,0.5,1.8,1.25797725751251
1,4482,1.0,0.5,1.8,1.3320703904158941
1,4483,1.0,0.5,1.8,0.34059228440145883
1,4484,1.0,0.5,1.8,1.6592467297802094
1,4485,1.0,0.5,1.8,1.0461755328349438
1,4486,1.0,0.5,1.8,0.5416630943899297
1,4487,1.0,0.5,1.8,1.0861254895710282
1,4488,1.0,0.5,1.8,0.6420773831297639
1,4489,1.0,0.5,1.8,1.37131003834286
1,4490,1.0,0.5,1.8,1.421016389935682
1,4491,1.0,0.5,1.8,0.5836353106674144
1,4492,1.0,0.5,1.8,0.45535418867414973
1,4493,1.0,0.5,1.8,0.7536572287684701
1,4494,1.0,0.5,1.8,0.17845547971767428
1,4495,1.0,0.5,1.8,0.7498852357811309
1,4496,1.0,0.5,1.8,0.4676678965921487
1,4497,1.0,0.5,1.8,0.5498144557085576
1,4498,1.0,0.5,1.8,1.6093655158261657
1,4499,1.0,0.5,1.8,0.4342413946612399
1,4500,1.0,0.5,1.8,1.0986449091633952
1,4501,1.0,0.5,1.8,1.55990887590164
1,4502,1.0,0.5,1.8,1.0181620702804923
1,4503,1.0,0.5,1.8,1.3771601083114886
1,4504,1.0,0.5,1.8,0.8410957620679547
1,4505,1.0,0.5,1.8,0.7300847258234509
1,4506,1.0,0.5,1.8,1.2478255890514045
1,4507,1.0,0.5,1.8,0.3979061743627221
1,4508,1.0,0.5,1.8,1.1974027914718262
1,4509,1.0,0.5,1.8,0.9743305723320413
1,4510,1.0,0.5,1.8,0.6056597939113763
1,4511,1.0,0.5,1.8,0.5071337093466218
1,4512,1.0,0.5,1.8,0.965328098699562
1,4513,1.0,0.5,1.8,1.2138620664367905
1,4514,1.0,0.5,1.8,0.6227531636996164
1,4515,1.0,0.5,1.8,1.5011321852337314
1,4516,1.0,0.5,1.8,0.7728387284208263
1,4517,1.0,0.5,1.8,0.7566347211352968
1,4518,1.0,0.5,1.8,0.5621124902657477
1,4519,1.0,0.5,1.8,0.27830506328475435
1,4520,1.0,0.5,1.8,0.6722274451361828
1,4521,1.0,0.5,1.8,0.6393361308390293
1,4522,1.0,0.5,1.8,0.5766148586483915
1,4523,1.0,0.5,1.8,0.40792651583757883
1,4524,1.0,0.5,1.8,1.116440677938273
1,4525,1.0,0.5,1.8,0.17411324648596527
1,4526,1.0,0.5,1.8,0.8070459584011482
1,4527,1.0,0.5,1.8,1.3690779488535139
1,4528,1.0,0.5,1.8,0.22557274578642336
1,4529,1.0,0.5,1.8,1.2442589209259578
1,4530,1.0,0.5,1.8,0.5790761803669932
1,4531,1.0,0.5,1.8,1.3590792886851657
1,4532,1.0,0.5,1.8,1.6195094159085945
1,4533,1.0,0.5,1.8,0.8591019005478014
1,4534,1.0,0.5,1.8,1.3882294798643358
1,4535,1.0,0.5,1.8,1.3549431066619215
1,4536,1.0,0.5,1.8,0.8923055944363548
1,4537,1.0,0.5,1.8,1.291832731542924
1,4538,1.0,0.5,1.8,1.167941664075497
1,4539,1.0,0.5,1.8,0.8533925329664237
1,4540,1.0,0.5,1.8,1.473392802233213
1,4541,1.0,0.5,1.8,0.48521499311435895
1,4542,1.0,0.5,1.8,1.518549614947359
1,4543,1.0,0.5,1.8,0.8262188183229202
1,4544,1.0,0.5,1.8,1.627069215310186
1,4545,1.0,0.5,1.8,0.9335710381466362
1,4546,1.0,0.5,1.8,1.058017282947657
1,4547,1.0,0.5,1.8,1.12507214932941
1,4548,1.0,0.5,1.8,0.9348539375793875
1,4549,1.0,0.5,1.8,1.401260846429804
1,4550,1.0,0.5,1.8,1.012686273390187
1,4551,1.0,0.5,1.8,0.542803941214671
1,4552,1.0,0.5,1.8,0.8248041774123734
1,4553,1.0,0.5,1.8,1.527686155061629
1,4554,1.0,0.5,1.8,1.5454784372089665
1,4555,1.0,0.5,1.8,1.2769627564160744
1,4556,1.0,0.5,1.8,0.46129113286299395
1,4557,1.0,0.5,1.8,0.4129765761461622
1,4558,1.0,0.5,1.8,0.8864855905888687
1,4559,1.0,0.5,1.8,0.6028693671413579
1,4560,1.0,0.5,1.8,0.8728027378734031
1,4561,1.0,0.5,1.8,0.5141837140282984
1,4562,1.0,0.5,1.8,0.30421714011818046
1,4563,1.0,0.5,1.8,0.3984566282838843
1,4564,1.0,0.5,1.8,0.5772702736252165
1,4565,1.0,0.5,1.8,0.8825855816461223
1,4566,1.0,0.5,1.8,1.2358676401800945
1,4567,1.0,0.5,1.8,0.8254494210291518
1,4568,1.0,0.5,1.8,0.5445233893433955
1,4569,1.0,0.5,1.8,0.38790667512459853
1,4570,1.0,0.5,1.8,0.5662470425003101
1,4571,1.0,0.5,1.8,1.095054903617727
1,4572,1.0,0.5,1.8,0.1970080121842371
1,4573,1.0,0.5,1.8,1.473959341188705
1,4574,1.0,0.5,1.8,0.8250023186122976
1,4575,1.0,0.5,1.8,0.356553019599471
1,4576,1.0,0.5,1.8,1.1896044745200791
1,4577,1.0,0.5,1.8,0.6071327899923846
1,4578,1.0,0.5,1.8,1.0474666318262251
1,4579,1.0,0.5,1.8,1.0123419476927848
1,4580,1.0,0.5,1.8,0.3291329494880836
1,4581,1.0,0.5,1.8,1.6372240143437218
1,4582,1.0,0.5,1.8,1.3250836340105934
1,4583,1.0,0.5,1.8,0.9324055523841993
1,4584,1.0,0.5,1.8,0.849037225578717
1,4585,1.0,0.5,1.8,0.9117772602730654
1,4586,1.0,0.5,1.8,1.2847841223064937
1,4587,1.0,0.5,1.8,1.3661817830912737
1,4588,1.0,0.5,1.8,1.1066874211572386
1,4589,1.0,0.5,1.8,0.2662000842572891
1,4590,1.0,0.5,1.8,1.0627298800018325
1,4591,1.0,0.5,1.8,0.6583446743576737
1,4592,1.0,0.5,1.8,0.592357405822863
1,4593,1.0,0.5,1.8,1.4698607809083284
1,4594,1.0,0.5,1.8,0.6096455381451402
1,4595,1.0,0.5,1.8,0.558113475962195
1,4596,1.0,0.5,1.8,0.4990289446782627
1,4597,1.0,0.5,1.8,0.9169284842542366
1,4598,1.0,0.5,1.8,1.4997329421619563
1,4599,1.0,0.5,1.8,0.9567205349046632
1,4600,1.0,0.5,1.8,1.445292855192547
1,4601,1.0,0.5,1.8,1.5701767940926898
1,4602,1.0,0.5,1.8,1.218877672818104
1,4603,1.0,0.5,1.8,0.4026594336057044
1,4604,1.0,0.5,1.8,0.8592216890892476
1,4605,1.0,0.5,1.8,1.1193562551987777
1,4606,1.0,0.5,1.8,1.1633423940880065
1,4607,1.0,0.5,1.8,0.43104475975274825
1,4608,1.0,0.5,1.8,1.477313951483046
1,4609,1.0,0.5,1.8,0.7513703867335099
1,4610,1.0,0.5,1.8,0.7307861224613462
1,4611,1.0,0.5,1.8,0.6334595298513301
1,4612,1.0,0.5,1.8,1.2546002013607331
1,4613,1.0,0.5,1.8,0.4532799725172835
1,4614,1.0,0.5,1.8,1.1313692780013858
1,4615,1.0,0.5,1.8,0.4068175643296617
1,4616,1.0,0.5,1.8,0.8780420240726795
1,4617,1.0,0.5,1.8,0.9010828287395273
1,4618,1.0,0.5,1.8,1.3596937948916061
1,4619,1.0,0.5,1.8,0.04336600903908034
1,4620,1.0,0.5,1.8,0.9831296973315592
1,4621,1.0,0.5,1.8,1.0304544984919732
1,4622,1.0,0.5,1.8,0.6990652071641134
1,4623,1.0,0.5,1.8,1.0029658574481988
1,4624,1.0,0.5,1.8,1.580604888550405
1,4625,1.0,0.5,1.8,1.0039549575794675
1,4626,1.0,0.5,1.8,0.7493548104143987
1,4627,1.0,0.5,1.8,0.6929306483205752
1,4628,1.0,0.5,1.8,0.7411961640169756
1,4629,1.0,0.5,1.8,0.909130298279723
1,4630,1.0,0.5,1.8,0.8938507649092221
1,4631,1.0,0.5,1.8,1.2354959154110166
1,4632,1.0,0.5,1.8,0.8001684729696243
1,4633,1.0,0.5,1.8,1.0788428776393528
1,4634,1.0,0.5,1.8,0.35335379361582375
1,4635,1.0,0.5,1.8,1.51236035892439
1,4636,1.0,0.5,1.8,0.8995536296505934
1,4637,1.0,0.5,1.8,1.3610476078979994
1,4638,1.0,0.5,1.8,1.1651317289869507
1,4639,1.0,0.5,1.8,0.686720712630967
1,4640,1.0,0.5,1.8,1.243980610249882
1,4641,1.0,0.5,1.8,1.182842473097024
1,4642,1.0,0.5,1.8,1.168040976754121
1,4643,1.0,0.5,1.8,0.7715076116395353
1,4644,1.0,0.5,1.8,1.6924896811419115
1,4645,1.0,0.5,1.8,0.5395183344011629
